JE_NO,EFF_DATE,ACCOUNT,AMOUNT,SOURCE,COMPANY,FY,Fabricated_JE,TYPE,ACCOUNT_DC
JE-3798,2019-11-23,3211,-5332.43,7,6,2019-11-01 – 2020-10-28,0,0,3211_C
JE-3798,2019-11-23,1187,-12635.53,7,6,2019-11-01 – 2020-10-28,0,0,1187_C
JE-3799,2019-10-03,1159,49769.66,7,1,2019-10-01 – 2020-09-28,0,0,1159_D
JE-3799,2019-10-03,3209,37349.82,7,1,2019-10-01 – 2020-09-28,0,0,3209_D
JE-3799,2019-10-03,1128,-49769.66,7,1,2019-10-01 – 2020-09-28,0,0,1128_C
JE-3799,2019-10-03,2271,-37349.82,7,1,2019-10-01 – 2020-09-28,0,0,2271_C
JE-3800,2018-04-14,1110,-17388.47,1,4,2018-04-01 – 2019-03-28,0,0,1110_C
JE-3800,2018-04-14,1122,17388.47,1,4,2018-04-01 – 2019-03-28,0,0,1122_D
JE-3801,2019-01-25,1148,35256.73,5,8,2019-01-01 – 2020-12-28,0,0,1148_D
JE-3801,2019-01-25,1138,-11139.17,5,8,2019-01-01 – 2020-12-28,0,0,1138_C
JE-3801,2019-01-25,2277,48478.86,5,8,2019-01-01 – 2020-12-28,0,0,2277_D
JE-3801,2019-01-25,3222,11139.17,5,8,2019-01-01 – 2020-12-28,0,0,3222_D
JE-3801,2019-01-25,1132,-48478.86,5,8,2019-01-01 – 2020-12-28,0,0,1132_C
JE-3801,2019-01-25,3123,-35256.73,5,8,2019-01-01 – 2020-12-28,0,0,3123_C
JE-3802,2019-06-27,1154,48541.03,4,2,2019-06-01 – 2020-05-28,0,0,1154_D
JE-3802,2019-06-27,2248,-48541.03,4,2,2019-06-01 – 2020-05-28,0,0,2248_C
JE-3803,2019-11-30,1117,-47534.72,3,2,2019-11-01 – 2020-10-28,0,0,1117_C
JE-3803,2019-11-30,3137,6662.44,3,2,2019-11-01 – 2020-10-28,0,0,3137_D
JE-3803,2019-11-30,2259,-27345.99,3,2,2019-11-01 – 2020-10-28,0,0,2259_C
JE-3803,2019-11-30,1150,27345.99,3,2,2019-11-01 – 2020-10-28,0,0,1150_D
JE-3803,2019-11-30,1129,47534.72,3,2,2019-11-01 – 2020-10-28,0,0,1129_D
JE-3803,2019-11-30,3119,-6662.44,3,2,2019-11-01 – 2020-10-28,0,0,3119_C
JE-3804,2019-07-17,1149,-3457.67,7,6,2019-07-01 – 2020-06-28,0,0,1149_C
JE-3804,2019-07-17,1100,3457.67,7,6,2019-07-01 – 2020-06-28,0,0,1100_D
JE-3804,2019-07-17,2183,-39658.9,7,6,2019-07-01 – 2020-06-28,0,0,2183_C
JE-3804,2019-07-17,2150,39658.9,7,6,2019-07-01 – 2020-06-28,0,0,2150_D
JE-3805,2019-12-30,3127,-30763.46,2,4,2019-12-01 – 2020-11-28,0,0,3127_C
JE-3805,2019-12-30,2100,30763.46,2,4,2019-12-01 – 2020-11-28,0,0,2100_D
JE-3806,2018-12-18,1188,-6526.48,5,3,2018-12-01 – 2019-11-28,0,0,1188_C
JE-3806,2018-12-18,1149,6526.48,5,3,2018-12-01 – 2019-11-28,0,0,1149_D
JE-3806,2018-12-18,2150,-1307.16,5,3,2018-12-01 – 2019-11-28,0,0,2150_C
JE-3806,2018-12-18,1169,1307.16,5,3,2018-12-01 – 2019-11-28,0,0,1169_D
JE-3807,2018-08-17,2224,-32641.47,6,5,2018-08-01 – 2019-07-28,0,0,2224_C
JE-3807,2018-08-17,2170,32641.47,6,5,2018-08-01 – 2019-07-28,0,0,2170_D
JE-3808,2018-12-19,1169,-47079.29,6,9,2018-12-01 – 2019-11-28,0,0,1169_C
JE-3808,2018-12-19,2240,47079.29,6,9,2018-12-01 – 2019-11-28,0,0,2240_D
JE-3808,2018-12-19,2184,-30578.88,6,9,2018-12-01 – 2019-11-28,0,0,2184_C
JE-3808,2018-12-19,2286,-23792.32,6,9,2018-12-01 – 2019-11-28,0,0,2286_C
JE-3808,2018-12-19,3125,23792.32,6,9,2018-12-01 – 2019-11-28,0,0,3125_D
JE-3808,2018-12-19,2122,30578.88,6,9,2018-12-01 – 2019-11-28,0,0,2122_D
JE-3809,2019-12-15,2133,-15762.62,3,4,2019-12-01 – 2020-11-28,0,0,2133_C
JE-3809,2019-12-15,1172,-43692.95,3,4,2019-12-01 – 2020-11-28,0,0,1172_C
JE-3809,2019-12-15,2186,43692.95,3,4,2019-12-01 – 2020-11-28,0,0,2186_D
JE-3809,2019-12-15,2133,-9234.31,3,4,2019-12-01 – 2020-11-28,0,0,2133_C
JE-3809,2019-12-15,3171,9234.31,3,4,2019-12-01 – 2020-11-28,0,0,3171_D
JE-3809,2019-12-15,2249,15762.62,3,4,2019-12-01 – 2020-11-28,0,0,2249_D
JE-3810,2018-02-17,2264,-9714.81,7,2,2018-02-01 – 2019-01-28,0,0,2264_C
JE-3810,2018-02-17,3105,9714.81,7,2,2018-02-01 – 2019-01-28,0,0,3105_D
JE-3811,2018-11-16,2184,-26479.12,5,9,2018-11-01 – 2019-10-28,0,0,2184_C
JE-3811,2018-11-16,3189,26479.12,5,9,2018-11-01 – 2019-10-28,0,0,3189_D
JE-3812,2019-10-05,3161,29062.24,3,2,2019-10-01 – 2020-09-28,0,0,3161_D
JE-3812,2019-10-05,2295,9955.94,3,2,2019-10-01 – 2020-09-28,0,0,2295_D
JE-3812,2019-10-05,1103,10009.89,3,2,2019-10-01 – 2020-09-28,0,0,1103_D
JE-3812,2019-10-05,1183,-29062.24,3,2,2019-10-01 – 2020-09-28,0,0,1183_C
JE-3812,2019-10-05,2264,-9955.94,3,2,2019-10-01 – 2020-09-28,0,0,2264_C
JE-3812,2019-10-05,2238,-10009.89,3,2,2019-10-01 – 2020-09-28,0,0,2238_C
JE-3813,2019-09-20,2235,-21035.57,4,1,2019-09-01 – 2020-08-28,0,0,2235_C
JE-3813,2019-09-20,2273,21035.57,4,1,2019-09-01 – 2020-08-28,0,0,2273_D
JE-3813,2019-09-20,3134,44506.03,4,1,2019-09-01 – 2020-08-28,0,0,3134_D
JE-3813,2019-09-20,1183,-44506.03,4,1,2019-09-01 – 2020-08-28,0,0,1183_C
JE-3814,2018-07-19,2134,-28135.1,1,1,2018-07-01 – 2019-06-28,0,0,2134_C
JE-3814,2018-07-19,2189,-26462.82,1,1,2018-07-01 – 2019-06-28,0,0,2189_C
JE-3814,2018-07-19,2275,28135.1,1,1,2018-07-01 – 2019-06-28,0,0,2275_D
JE-3814,2018-07-19,2292,26462.82,1,1,2018-07-01 – 2019-06-28,0,0,2292_D
JE-3815,2019-08-21,2162,36689.69,2,6,2019-08-01 – 2020-07-28,0,0,2162_D
JE-3815,2019-08-21,3134,9987.62,2,6,2019-08-01 – 2020-07-28,0,0,3134_D
JE-3815,2019-08-21,3213,-36689.69,2,6,2019-08-01 – 2020-07-28,0,0,3213_C
JE-3815,2019-08-21,2135,1568.49,2,6,2019-08-01 – 2020-07-28,0,0,2135_D
JE-3815,2019-08-21,2157,-1568.49,2,6,2019-08-01 – 2020-07-28,0,0,2157_C
JE-3815,2019-08-21,2247,-9987.62,2,6,2019-08-01 – 2020-07-28,0,0,2247_C
JE-3816,2018-07-03,1119,-11962.08,1,7,2018-07-01 – 2019-06-28,0,0,1119_C
JE-3816,2018-07-03,2246,11962.08,1,7,2018-07-01 – 2019-06-28,0,0,2246_D
JE-3817,2018-09-19,2173,27024.68,6,6,2018-09-01 – 2019-08-28,0,0,2173_D
JE-3817,2018-09-19,2230,-27024.68,6,6,2018-09-01 – 2019-08-28,0,0,2230_C
JE-3818,2019-07-17,1100,5356.82,4,9,2019-07-01 – 2020-06-28,0,0,1100_D
JE-3818,2019-07-17,2101,1688.15,4,9,2019-07-01 – 2020-06-28,0,0,2101_D
JE-3818,2019-07-17,3216,-5356.82,4,9,2019-07-01 – 2020-06-28,0,0,3216_C
JE-3818,2019-07-17,3168,-1688.15,4,9,2019-07-01 – 2020-06-28,0,0,3168_C
JE-3819,2019-09-25,1122,-1665.37,2,3,2019-09-01 – 2020-08-28,0,0,1122_C
JE-3819,2019-09-25,2218,43491.61,2,3,2019-09-01 – 2020-08-28,0,0,2218_D
JE-3819,2019-09-25,2130,1665.37,2,3,2019-09-01 – 2020-08-28,0,0,2130_D
JE-3819,2019-09-25,3205,-43491.61,2,3,2019-09-01 – 2020-08-28,0,0,3205_C
JE-3820,2018-04-26,1185,17693.13,5,3,2018-04-01 – 2019-03-28,0,0,1185_D
JE-3820,2018-04-26,2129,-17693.13,5,3,2018-04-01 – 2019-03-28,0,0,2129_C
JE-3820,2018-04-26,3112,1029.56,5,3,2018-04-01 – 2019-03-28,0,0,3112_D
JE-3820,2018-04-26,3215,32352.76,5,3,2018-04-01 – 2019-03-28,0,0,3215_D
JE-3820,2018-04-26,2114,-32352.76,5,3,2018-04-01 – 2019-03-28,0,0,2114_C
JE-3820,2018-04-26,1192,-1029.56,5,3,2018-04-01 – 2019-03-28,0,0,1192_C
JE-3821,2018-04-05,2225,-9969.42,6,7,2018-04-01 – 2019-03-28,0,0,2225_C
JE-3821,2018-04-05,3226,-6230.27,6,7,2018-04-01 – 2019-03-28,0,0,3226_C
JE-3821,2018-04-05,1170,-44672.19,6,7,2018-04-01 – 2019-03-28,0,0,1170_C
JE-3821,2018-04-05,2285,9969.42,6,7,2018-04-01 – 2019-03-28,0,0,2285_D
JE-3821,2018-04-05,1110,44672.19,6,7,2018-04-01 – 2019-03-28,0,0,1110_D
JE-3821,2018-04-05,3124,6230.27,6,7,2018-04-01 – 2019-03-28,0,0,3124_D
JE-3822,2019-01-05,1144,-24945.91,6,9,2019-01-01 – 2020-12-28,0,0,1144_C
JE-3822,2019-01-05,2152,-16133.36,6,9,2019-01-01 – 2020-12-28,0,0,2152_C
JE-3822,2019-01-05,2237,42451.74,6,9,2019-01-01 – 2020-12-28,0,0,2237_D
JE-3822,2019-01-05,3180,16133.36,6,9,2019-01-01 – 2020-12-28,0,0,3180_D
JE-3822,2019-01-05,2183,24945.91,6,9,2019-01-01 – 2020-12-28,0,0,2183_D
JE-3822,2019-01-05,2256,-42451.74,6,9,2019-01-01 – 2020-12-28,0,0,2256_C
JE-3823,2019-11-27,2267,-44324.18,1,5,2019-11-01 – 2020-10-28,0,0,2267_C
JE-3823,2019-11-27,2228,44324.18,1,5,2019-11-01 – 2020-10-28,0,0,2228_D
JE-3823,2019-11-27,3213,-16789.94,1,5,2019-11-01 – 2020-10-28,0,0,3213_C
JE-3823,2019-11-27,2154,-12528.35,1,5,2019-11-01 – 2020-10-28,0,0,2154_C
JE-3823,2019-11-27,2146,12528.35,1,5,2019-11-01 – 2020-10-28,0,0,2146_D
JE-3823,2019-11-27,3224,16789.94,1,5,2019-11-01 – 2020-10-28,0,0,3224_D
JE-3824,2019-12-04,2212,20663.23,2,1,2019-12-01 – 2020-11-28,0,0,2212_D
JE-3824,2019-12-04,3127,-20663.23,2,1,2019-12-01 – 2020-11-28,0,0,3127_C
JE-3825,2019-07-19,3120,28662.48,2,6,2019-07-01 – 2020-06-28,0,0,3120_D
JE-3825,2019-07-19,1145,-28662.48,2,6,2019-07-01 – 2020-06-28,0,0,1145_C
JE-3825,2019-07-19,1134,-32493.97,2,6,2019-07-01 – 2020-06-28,0,0,1134_C
JE-3825,2019-07-19,3210,32493.97,2,6,2019-07-01 – 2020-06-28,0,0,3210_D
JE-3826,2018-06-26,2286,41028.94,3,9,2018-06-01 – 2019-05-28,0,0,2286_D
JE-3826,2018-06-26,3163,19438.12,3,9,2018-06-01 – 2019-05-28,0,0,3163_D
JE-3826,2018-06-26,3127,-19438.12,3,9,2018-06-01 – 2019-05-28,0,0,3127_C
JE-3826,2018-06-26,2115,-41028.94,3,9,2018-06-01 – 2019-05-28,0,0,2115_C
JE-3827,2018-07-11,3160,-33510.44,4,5,2018-07-01 – 2019-06-28,0,0,3160_C
JE-3827,2018-07-11,2175,-34381.74,4,5,2018-07-01 – 2019-06-28,0,0,2175_C
JE-3827,2018-07-11,3192,34381.74,4,5,2018-07-01 – 2019-06-28,0,0,3192_D
JE-3827,2018-07-11,2122,33510.44,4,5,2018-07-01 – 2019-06-28,0,0,2122_D
JE-3828,2019-08-18,2268,6142.74,7,8,2019-08-01 – 2020-07-28,0,0,2268_D
JE-3828,2019-08-18,2210,-6142.74,7,8,2019-08-01 – 2020-07-28,0,0,2210_C
JE-3829,2019-01-25,3185,22811.82,6,8,2019-01-01 – 2020-12-28,0,0,3185_D
JE-3829,2019-01-25,3103,-22811.82,6,8,2019-01-01 – 2020-12-28,0,0,3103_C
JE-3829,2019-01-25,2104,-18718.63,6,8,2019-01-01 – 2020-12-28,0,0,2104_C
JE-3829,2019-01-25,2204,18718.63,6,8,2019-01-01 – 2020-12-28,0,0,2204_D
JE-3830,2019-03-26,3132,-5203.04,7,7,2019-03-01 – 2020-02-28,0,0,3132_C
JE-3830,2019-03-26,1179,-25004.41,7,7,2019-03-01 – 2020-02-28,0,0,1179_C
JE-3830,2019-03-26,2140,25004.41,7,7,2019-03-01 – 2020-02-28,0,0,2140_D
JE-3830,2019-03-26,2148,5203.04,7,7,2019-03-01 – 2020-02-28,0,0,2148_D
JE-3831,2019-03-25,1160,-8381.09,5,3,2019-03-01 – 2020-02-28,0,0,1160_C
JE-3831,2019-03-25,2119,-34634.24,5,3,2019-03-01 – 2020-02-28,0,0,2119_C
JE-3831,2019-03-25,3109,34634.24,5,3,2019-03-01 – 2020-02-28,0,0,3109_D
JE-3831,2019-03-25,2277,8381.09,5,3,2019-03-01 – 2020-02-28,0,0,2277_D
JE-3831,2019-03-25,2100,-46817.86,5,3,2019-03-01 – 2020-02-28,0,0,2100_C
JE-3831,2019-03-25,2293,46817.86,5,3,2019-03-01 – 2020-02-28,0,0,2293_D
JE-3832,2018-02-16,1104,6778.24,7,1,2018-02-01 – 2019-01-28,0,0,1104_D
JE-3832,2018-02-16,2156,-6778.24,7,1,2018-02-01 – 2019-01-28,0,0,2156_C
JE-3833,2019-03-21,3103,23553.86,6,5,2019-03-01 – 2020-02-28,0,0,3103_D
JE-3833,2019-03-21,3126,-41762.75,6,5,2019-03-01 – 2020-02-28,0,0,3126_C
JE-3833,2019-03-21,2158,41762.75,6,5,2019-03-01 – 2020-02-28,0,0,2158_D
JE-3833,2019-03-21,2170,-23553.86,6,5,2019-03-01 – 2020-02-28,0,0,2170_C
JE-3834,2019-12-19,1187,-34536.56,6,2,2019-12-01 – 2020-11-28,0,0,1187_C
JE-3834,2019-12-19,3166,34536.56,6,2,2019-12-01 – 2020-11-28,0,0,3166_D
JE-3835,2018-10-08,3113,43635.6,6,8,2018-10-01 – 2019-09-28,0,0,3113_D
JE-3835,2018-10-08,2259,-17812.02,6,8,2018-10-01 – 2019-09-28,0,0,2259_C
JE-3835,2018-10-08,2287,-20972.41,6,8,2018-10-01 – 2019-09-28,0,0,2287_C
JE-3835,2018-10-08,2232,-43635.6,6,8,2018-10-01 – 2019-09-28,0,0,2232_C
JE-3835,2018-10-08,2270,20972.41,6,8,2018-10-01 – 2019-09-28,0,0,2270_D
JE-3835,2018-10-08,2257,17812.02,6,8,2018-10-01 – 2019-09-28,0,0,2257_D
JE-3836,2019-01-26,2240,-33979.31,2,5,2019-01-01 – 2020-12-28,0,0,2240_C
JE-3836,2019-01-26,3170,32703.19,2,5,2019-01-01 – 2020-12-28,0,0,3170_D
JE-3836,2019-01-26,2258,33979.31,2,5,2019-01-01 – 2020-12-28,0,0,2258_D
JE-3836,2019-01-26,2173,-48240.23,2,5,2019-01-01 – 2020-12-28,0,0,2173_C
JE-3836,2019-01-26,2218,-32703.19,2,5,2019-01-01 – 2020-12-28,0,0,2218_C
JE-3836,2019-01-26,2245,48240.23,2,5,2019-01-01 – 2020-12-28,0,0,2245_D
JE-3837,2018-04-14,2106,21165.06,7,8,2018-04-01 – 2019-03-28,0,0,2106_D
JE-3837,2018-04-14,2135,-12253.28,7,8,2018-04-01 – 2019-03-28,0,0,2135_C
JE-3837,2018-04-14,3116,-21165.06,7,8,2018-04-01 – 2019-03-28,0,0,3116_C
JE-3837,2018-04-14,2260,12253.28,7,8,2018-04-01 – 2019-03-28,0,0,2260_D
JE-3838,2019-03-05,2251,-49707.96,1,8,2019-03-01 – 2020-02-28,0,0,2251_C
JE-3838,2019-03-05,3136,49707.96,1,8,2019-03-01 – 2020-02-28,0,0,3136_D
JE-3838,2019-03-05,2293,-30010.4,1,8,2019-03-01 – 2020-02-28,0,0,2293_C
JE-3838,2019-03-05,3195,30010.4,1,8,2019-03-01 – 2020-02-28,0,0,3195_D
JE-3839,2018-11-24,3147,33091.88,6,8,2018-11-01 – 2019-10-28,0,0,3147_D
JE-3839,2018-11-24,3156,-33091.88,6,8,2018-11-01 – 2019-10-28,0,0,3156_C
JE-3840,2018-03-27,2204,46689.94,2,8,2018-03-01 – 2019-02-28,0,0,2204_D
JE-3840,2018-03-27,1128,44365.88,2,8,2018-03-01 – 2019-02-28,0,0,1128_D
JE-3840,2018-03-27,2212,-46689.94,2,8,2018-03-01 – 2019-02-28,0,0,2212_C
JE-3840,2018-03-27,2277,37215.6,2,8,2018-03-01 – 2019-02-28,0,0,2277_D
JE-3840,2018-03-27,3186,-44365.88,2,8,2018-03-01 – 2019-02-28,0,0,3186_C
JE-3840,2018-03-27,2107,-37215.6,2,8,2018-03-01 – 2019-02-28,0,0,2107_C
JE-3841,2018-07-03,2238,36850.58,4,3,2018-07-01 – 2019-06-28,0,0,2238_D
JE-3841,2018-07-03,3115,-36850.58,4,3,2018-07-01 – 2019-06-28,0,0,3115_C
JE-3842,2019-07-11,1117,-25652.62,6,3,2019-07-01 – 2020-06-28,0,0,1117_C
JE-3842,2019-07-11,2290,25652.62,6,3,2019-07-01 – 2020-06-28,0,0,2290_D
JE-3842,2019-07-11,1143,21819.61,6,3,2019-07-01 – 2020-06-28,0,0,1143_D
JE-3842,2019-07-11,2165,43226.72,6,3,2019-07-01 – 2020-06-28,0,0,2165_D
JE-3842,2019-07-11,3201,-43226.72,6,3,2019-07-01 – 2020-06-28,0,0,3201_C
JE-3842,2019-07-11,1159,-21819.61,6,3,2019-07-01 – 2020-06-28,0,0,1159_C
JE-3843,2019-09-10,2231,32129.96,5,7,2019-09-01 – 2020-08-28,0,0,2231_D
JE-3843,2019-09-10,2293,-43631.28,5,7,2019-09-01 – 2020-08-28,0,0,2293_C
JE-3843,2019-09-10,2119,2028.8,5,7,2019-09-01 – 2020-08-28,0,0,2119_D
JE-3843,2019-09-10,1143,-2028.8,5,7,2019-09-01 – 2020-08-28,0,0,1143_C
JE-3843,2019-09-10,1187,43631.28,5,7,2019-09-01 – 2020-08-28,0,0,1187_D
JE-3843,2019-09-10,1137,-32129.96,5,7,2019-09-01 – 2020-08-28,0,0,1137_C
JE-3844,2018-05-26,3122,44430.54,2,8,2018-05-01 – 2019-04-28,0,0,3122_D
JE-3844,2018-05-26,3119,33253.83,2,8,2018-05-01 – 2019-04-28,0,0,3119_D
JE-3844,2018-05-26,2218,-33253.83,2,8,2018-05-01 – 2019-04-28,0,0,2218_C
JE-3844,2018-05-26,2209,-44430.54,2,8,2018-05-01 – 2019-04-28,0,0,2209_C
JE-3845,2018-02-12,1114,-39803.14,1,2,2018-02-01 – 2019-01-28,0,0,1114_C
JE-3845,2018-02-12,1170,-19126.32,1,2,2018-02-01 – 2019-01-28,0,0,1170_C
JE-3845,2018-02-12,3155,39803.14,1,2,2018-02-01 – 2019-01-28,0,0,3155_D
JE-3845,2018-02-12,3195,19126.32,1,2,2018-02-01 – 2019-01-28,0,0,3195_D
JE-3846,2019-03-02,3154,15274.96,2,3,2019-03-01 – 2020-02-28,0,0,3154_D
JE-3846,2019-03-02,2283,-15274.96,2,3,2019-03-01 – 2020-02-28,0,0,2283_C
JE-3846,2019-03-02,3226,7959.29,2,3,2019-03-01 – 2020-02-28,0,0,3226_D
JE-3846,2019-03-02,2110,-7959.29,2,3,2019-03-01 – 2020-02-28,0,0,2110_C
JE-3846,2019-03-02,1134,31272.96,2,3,2019-03-01 – 2020-02-28,0,0,1134_D
JE-3846,2019-03-02,1152,-31272.96,2,3,2019-03-01 – 2020-02-28,0,0,1152_C
JE-3847,2018-07-01,3108,-22216.43,7,2,2018-07-01 – 2019-06-28,0,0,3108_C
JE-3847,2018-07-01,1169,-44487.9,7,2,2018-07-01 – 2019-06-28,0,0,1169_C
JE-3847,2018-07-01,2173,22216.43,7,2,2018-07-01 – 2019-06-28,0,0,2173_D
JE-3847,2018-07-01,3139,44487.9,7,2,2018-07-01 – 2019-06-28,0,0,3139_D
JE-3848,2019-01-12,2131,-18311.97,6,3,2019-01-01 – 2020-12-28,0,0,2131_C
JE-3848,2019-01-12,3132,43626.47,6,3,2019-01-01 – 2020-12-28,0,0,3132_D
JE-3848,2019-01-12,2179,-43626.47,6,3,2019-01-01 – 2020-12-28,0,0,2179_C
JE-3848,2019-01-12,2278,-47851.18,6,3,2019-01-01 – 2020-12-28,0,0,2278_C
JE-3848,2019-01-12,3143,47851.18,6,3,2019-01-01 – 2020-12-28,0,0,3143_D
JE-3848,2019-01-12,2243,18311.97,6,3,2019-01-01 – 2020-12-28,0,0,2243_D
JE-3849,2018-09-17,1105,-35637.93,7,5,2018-09-01 – 2019-08-28,0,0,1105_C
JE-3849,2018-09-17,2137,49148.82,7,5,2018-09-01 – 2019-08-28,0,0,2137_D
JE-3849,2018-09-17,2293,41261.27,7,5,2018-09-01 – 2019-08-28,0,0,2293_D
JE-3849,2018-09-17,2123,-49148.82,7,5,2018-09-01 – 2019-08-28,0,0,2123_C
JE-3849,2018-09-17,3202,35637.93,7,5,2018-09-01 – 2019-08-28,0,0,3202_D
JE-3849,2018-09-17,1185,-41261.27,7,5,2018-09-01 – 2019-08-28,0,0,1185_C
JE-3850,2019-06-23,2277,-29042.79,1,2,2019-06-01 – 2020-05-28,0,0,2277_C
JE-3850,2019-06-23,2212,29042.79,1,2,2019-06-01 – 2020-05-28,0,0,2212_D
JE-3851,2018-02-19,2133,-16953.17,3,7,2018-02-01 – 2019-01-28,0,0,2133_C
JE-3851,2018-02-19,1188,26969.5,3,7,2018-02-01 – 2019-01-28,0,0,1188_D
JE-3851,2018-02-19,3178,-26969.5,3,7,2018-02-01 – 2019-01-28,0,0,3178_C
JE-3851,2018-02-19,2228,16953.17,3,7,2018-02-01 – 2019-01-28,0,0,2228_D
JE-3852,2019-06-21,2182,2844.46,5,4,2019-06-01 – 2020-05-28,0,0,2182_D
JE-3852,2019-06-21,2155,-2844.46,5,4,2019-06-01 – 2020-05-28,0,0,2155_C
JE-3852,2019-06-21,2283,4424.39,5,4,2019-06-01 – 2020-05-28,0,0,2283_D
JE-3852,2019-06-21,3113,-4424.39,5,4,2019-06-01 – 2020-05-28,0,0,3113_C
JE-3853,2019-04-05,2199,27738.27,1,6,2019-04-01 – 2020-03-28,0,0,2199_D
JE-3853,2019-04-05,3109,-26248.0,1,6,2019-04-01 – 2020-03-28,0,0,3109_C
JE-3853,2019-04-05,1152,41017.46,1,6,2019-04-01 – 2020-03-28,0,0,1152_D
JE-3853,2019-04-05,2159,-41017.46,1,6,2019-04-01 – 2020-03-28,0,0,2159_C
JE-3853,2019-04-05,2181,-27738.27,1,6,2019-04-01 – 2020-03-28,0,0,2181_C
JE-3853,2019-04-05,2289,26248.0,1,6,2019-04-01 – 2020-03-28,0,0,2289_D
JE-3854,2018-02-08,2114,46376.63,3,5,2018-02-01 – 2019-01-28,0,0,2114_D
JE-3854,2018-02-08,1181,-46376.63,3,5,2018-02-01 – 2019-01-28,0,0,1181_C
JE-3855,2019-08-11,1147,43904.98,2,3,2019-08-01 – 2020-07-28,0,0,1147_D
JE-3855,2019-08-11,1123,-10567.48,2,3,2019-08-01 – 2020-07-28,0,0,1123_C
JE-3855,2019-08-11,2298,10567.48,2,3,2019-08-01 – 2020-07-28,0,0,2298_D
JE-3855,2019-08-11,2227,-43904.98,2,3,2019-08-01 – 2020-07-28,0,0,2227_C
JE-3856,2018-05-01,2143,-39693.06,2,1,2018-05-01 – 2019-04-28,0,0,2143_C
JE-3856,2018-05-01,2220,39693.06,2,1,2018-05-01 – 2019-04-28,0,0,2220_D
JE-3856,2018-05-01,2280,-46835.1,2,1,2018-05-01 – 2019-04-28,0,0,2280_C
JE-3856,2018-05-01,3187,46835.1,2,1,2018-05-01 – 2019-04-28,0,0,3187_D
JE-3857,2019-08-04,2177,41609.58,2,3,2019-08-01 – 2020-07-28,0,0,2177_D
JE-3857,2019-08-04,1106,-41609.58,2,3,2019-08-01 – 2020-07-28,0,0,1106_C
JE-3858,2019-07-23,1186,-40627.6,5,7,2019-07-01 – 2020-06-28,0,0,1186_C
JE-3858,2019-07-23,2116,40627.6,5,7,2019-07-01 – 2020-06-28,0,0,2116_D
JE-3858,2019-07-23,2105,-19075.76,5,7,2019-07-01 – 2020-06-28,0,0,2105_C
JE-3858,2019-07-23,1157,19075.76,5,7,2019-07-01 – 2020-06-28,0,0,1157_D
JE-3859,2018-11-28,2280,-31391.17,4,9,2018-11-01 – 2019-10-28,0,0,2280_C
JE-3859,2018-11-28,1176,31391.17,4,9,2018-11-01 – 2019-10-28,0,0,1176_D
JE-3860,2019-03-10,2184,-11971.48,4,9,2019-03-01 – 2020-02-28,0,0,2184_C
JE-3860,2019-03-10,2240,-47593.85,4,9,2019-03-01 – 2020-02-28,0,0,2240_C
JE-3860,2019-03-10,2257,-42741.0,4,9,2019-03-01 – 2020-02-28,0,0,2257_C
JE-3860,2019-03-10,1101,47593.85,4,9,2019-03-01 – 2020-02-28,0,0,1101_D
JE-3860,2019-03-10,1190,42741.0,4,9,2019-03-01 – 2020-02-28,0,0,1190_D
JE-3860,2019-03-10,1127,11971.48,4,9,2019-03-01 – 2020-02-28,0,0,1127_D
JE-3861,2018-03-04,2294,-13422.07,1,9,2018-03-01 – 2019-02-28,0,0,2294_C
JE-3861,2018-03-04,3118,13422.07,1,9,2018-03-01 – 2019-02-28,0,0,3118_D
JE-3861,2018-03-04,2168,36878.38,1,9,2018-03-01 – 2019-02-28,0,0,2168_D
JE-3861,2018-03-04,2275,-22352.6,1,9,2018-03-01 – 2019-02-28,0,0,2275_C
JE-3861,2018-03-04,3132,22352.6,1,9,2018-03-01 – 2019-02-28,0,0,3132_D
JE-3861,2018-03-04,3189,-36878.38,1,9,2018-03-01 – 2019-02-28,0,0,3189_C
JE-3862,2019-07-27,1117,-3027.91,1,7,2019-07-01 – 2020-06-28,0,0,1117_C
JE-3862,2019-07-27,1166,14442.55,1,7,2019-07-01 – 2020-06-28,0,0,1166_D
JE-3862,2019-07-27,3220,-14442.55,1,7,2019-07-01 – 2020-06-28,0,0,3220_C
JE-3862,2019-07-27,2133,11669.92,1,7,2019-07-01 – 2020-06-28,0,0,2133_D
JE-3862,2019-07-27,2214,-11669.92,1,7,2019-07-01 – 2020-06-28,0,0,2214_C
JE-3862,2019-07-27,3147,3027.91,1,7,2019-07-01 – 2020-06-28,0,0,3147_D
JE-3863,2018-10-26,3167,24073.35,5,2,2018-10-01 – 2019-09-28,0,0,3167_D
JE-3863,2018-10-26,2173,-34140.08,5,2,2018-10-01 – 2019-09-28,0,0,2173_C
JE-3863,2018-10-26,2291,34140.08,5,2,2018-10-01 – 2019-09-28,0,0,2291_D
JE-3863,2018-10-26,3125,-24073.35,5,2,2018-10-01 – 2019-09-28,0,0,3125_C
JE-3864,2019-05-04,3118,-43307.03,2,8,2019-05-01 – 2020-04-28,0,0,3118_C
JE-3864,2019-05-04,1139,32157.13,2,8,2019-05-01 – 2020-04-28,0,0,1139_D
JE-3864,2019-05-04,2280,-32157.13,2,8,2019-05-01 – 2020-04-28,0,0,2280_C
