JE_NO,EFF_DATE,ACCOUNT,AMOUNT,SOURCE,COMPANY,FY,Fabricated_JE,TYPE,ACCOUNT_DC
JE-3741,2019-11-17,1179,3254.85,3,8,2019-11-01 – 2020-10-28,0,0,1179_D
JE-3741,2019-11-17,3167,-3254.85,3,8,2019-11-01 – 2020-10-28,0,0,3167_C
JE-3741,2019-11-17,3192,-9198.55,3,8,2019-11-01 – 2020-10-28,0,0,3192_C
JE-3741,2019-11-17,3213,9198.55,3,8,2019-11-01 – 2020-10-28,0,0,3213_D
JE-3742,2018-03-06,3133,-17841.2,5,7,2018-03-01 – 2019-02-28,0,0,3133_C
JE-3742,2018-03-06,2287,-2818.92,5,7,2018-03-01 – 2019-02-28,0,0,2287_C
JE-3742,2018-03-06,1133,2818.92,5,7,2018-03-01 – 2019-02-28,0,0,1133_D
JE-3742,2018-03-06,1148,17841.2,5,7,2018-03-01 – 2019-02-28,0,0,1148_D
JE-3743,2018-12-06,2187,-49005.25,6,7,2018-12-01 – 2019-11-28,0,0,2187_C
JE-3743,2018-12-06,2289,41283.37,6,7,2018-12-01 – 2019-11-28,0,0,2289_D
JE-3743,2018-12-06,2251,-4012.12,6,7,2018-12-01 – 2019-11-28,0,0,2251_C
JE-3743,2018-12-06,2251,-41283.37,6,7,2018-12-01 – 2019-11-28,0,0,2251_C
JE-3743,2018-12-06,1173,49005.25,6,7,2018-12-01 – 2019-11-28,0,0,1173_D
JE-3743,2018-12-06,1149,4012.12,6,7,2018-12-01 – 2019-11-28,0,0,1149_D
JE-3744,2019-04-25,2280,-31442.64,1,5,2019-04-01 – 2020-03-28,0,0,2280_C
JE-3744,2019-04-25,1157,31442.64,1,5,2019-04-01 – 2020-03-28,0,0,1157_D
JE-3744,2019-04-25,3197,32008.12,1,5,2019-04-01 – 2020-03-28,0,0,3197_D
JE-3744,2019-04-25,3157,9359.18,1,5,2019-04-01 – 2020-03-28,0,0,3157_D
JE-3744,2019-04-25,1148,-9359.18,1,5,2019-04-01 – 2020-03-28,0,0,1148_C
JE-3744,2019-04-25,3162,-32008.12,1,5,2019-04-01 – 2020-03-28,0,0,3162_C
JE-3745,2018-07-04,3193,-3668.02,4,9,2018-07-01 – 2019-06-28,0,0,3193_C
JE-3745,2018-07-04,2114,3668.02,4,9,2018-07-01 – 2019-06-28,0,0,2114_D
JE-3745,2018-07-04,2217,-2933.32,4,9,2018-07-01 – 2019-06-28,0,0,2217_C
JE-3745,2018-07-04,2236,2933.32,4,9,2018-07-01 – 2019-06-28,0,0,2236_D
JE-3746,2018-12-25,2243,-19952.86,1,2,2018-12-01 – 2019-11-28,0,0,2243_C
JE-3746,2018-12-25,1156,-30268.0,1,2,2018-12-01 – 2019-11-28,0,0,1156_C
JE-3746,2018-12-25,2136,19952.86,1,2,2018-12-01 – 2019-11-28,0,0,2136_D
JE-3746,2018-12-25,2224,34116.74,1,2,2018-12-01 – 2019-11-28,0,0,2224_D
JE-3746,2018-12-25,2133,30268.0,1,2,2018-12-01 – 2019-11-28,0,0,2133_D
JE-3746,2018-12-25,1109,-34116.74,1,2,2018-12-01 – 2019-11-28,0,0,1109_C
JE-3747,2019-01-26,2289,-46144.07,7,6,2019-01-01 – 2020-12-28,0,0,2289_C
JE-3747,2019-01-26,2138,-27903.26,7,6,2019-01-01 – 2020-12-28,0,0,2138_C
JE-3747,2019-01-26,1103,-20927.31,7,6,2019-01-01 – 2020-12-28,0,0,1103_C
JE-3747,2019-01-26,3206,20927.31,7,6,2019-01-01 – 2020-12-28,0,0,3206_D
JE-3747,2019-01-26,2201,27903.26,7,6,2019-01-01 – 2020-12-28,0,0,2201_D
JE-3747,2019-01-26,1103,46144.07,7,6,2019-01-01 – 2020-12-28,0,0,1103_D
JE-3748,2018-12-28,3103,16443.7,4,1,2018-12-01 – 2019-11-28,0,0,3103_D
JE-3748,2018-12-28,2169,-16443.7,4,1,2018-12-01 – 2019-11-28,0,0,2169_C
JE-3748,2018-12-28,3192,29608.89,4,1,2018-12-01 – 2019-11-28,0,0,3192_D
JE-3748,2018-12-28,3199,-28204.07,4,1,2018-12-01 – 2019-11-28,0,0,3199_C
JE-3748,2018-12-28,2211,-29608.89,4,1,2018-12-01 – 2019-11-28,0,0,2211_C
JE-3748,2018-12-28,1137,28204.07,4,1,2018-12-01 – 2019-11-28,0,0,1137_D
JE-3749,2018-03-12,2260,31532.39,6,4,2018-03-01 – 2019-02-28,0,0,2260_D
JE-3749,2018-03-12,2193,1542.36,6,4,2018-03-01 – 2019-02-28,0,0,2193_D
JE-3749,2018-03-12,2258,-1542.36,6,4,2018-03-01 – 2019-02-28,0,0,2258_C
JE-3749,2018-03-12,1179,-31532.39,6,4,2018-03-01 – 2019-02-28,0,0,1179_C
JE-3750,2018-03-18,3100,-20989.7,5,6,2018-03-01 – 2019-02-28,0,0,3100_C
JE-3750,2018-03-18,2213,37472.12,5,6,2018-03-01 – 2019-02-28,0,0,2213_D
JE-3750,2018-03-18,2251,-37472.12,5,6,2018-03-01 – 2019-02-28,0,0,2251_C
JE-3750,2018-03-18,3158,12995.08,5,6,2018-03-01 – 2019-02-28,0,0,3158_D
JE-3750,2018-03-18,3170,-12995.08,5,6,2018-03-01 – 2019-02-28,0,0,3170_C
JE-3750,2018-03-18,2132,20989.7,5,6,2018-03-01 – 2019-02-28,0,0,2132_D
JE-3751,2019-10-26,1133,-41111.5,7,3,2019-10-01 – 2020-09-28,0,0,1133_C
JE-3751,2019-10-26,1164,41111.5,7,3,2019-10-01 – 2020-09-28,0,0,1164_D
JE-3752,2019-10-21,2152,-21183.53,6,6,2019-10-01 – 2020-09-28,0,0,2152_C
JE-3752,2019-10-21,1101,-29355.56,6,6,2019-10-01 – 2020-09-28,0,0,1101_C
JE-3752,2019-10-21,2178,29355.56,6,6,2019-10-01 – 2020-09-28,0,0,2178_D
JE-3752,2019-10-21,3215,21183.53,6,6,2019-10-01 – 2020-09-28,0,0,3215_D
JE-3753,2018-03-02,3159,11619.91,4,5,2018-03-01 – 2019-02-28,0,0,3159_D
JE-3753,2018-03-02,3103,4944.01,4,5,2018-03-01 – 2019-02-28,0,0,3103_D
JE-3753,2018-03-02,3110,-4944.01,4,5,2018-03-01 – 2019-02-28,0,0,3110_C
JE-3753,2018-03-02,2131,19305.97,4,5,2018-03-01 – 2019-02-28,0,0,2131_D
JE-3753,2018-03-02,2157,-19305.97,4,5,2018-03-01 – 2019-02-28,0,0,2157_C
JE-3753,2018-03-02,2245,-11619.91,4,5,2018-03-01 – 2019-02-28,0,0,2245_C
JE-3754,2019-10-16,1130,-19487.9,4,8,2019-10-01 – 2020-09-28,0,0,1130_C
JE-3754,2019-10-16,1144,19487.9,4,8,2019-10-01 – 2020-09-28,0,0,1144_D
JE-3755,2018-01-28,2264,25746.61,4,4,2018-01-01 – 2019-12-28,0,0,2264_D
JE-3755,2018-01-28,3213,-37058.99,4,4,2018-01-01 – 2019-12-28,0,0,3213_C
JE-3755,2018-01-28,1120,37058.99,4,4,2018-01-01 – 2019-12-28,0,0,1120_D
JE-3755,2018-01-28,1139,-25746.61,4,4,2018-01-01 – 2019-12-28,0,0,1139_C
JE-3756,2018-02-04,2214,3435.27,7,2,2018-02-01 – 2019-01-28,0,0,2214_D
JE-3756,2018-02-04,3116,27856.82,7,2,2018-02-01 – 2019-01-28,0,0,3116_D
JE-3756,2018-02-04,1129,-3435.27,7,2,2018-02-01 – 2019-01-28,0,0,1129_C
JE-3756,2018-02-04,2126,-27856.82,7,2,2018-02-01 – 2019-01-28,0,0,2126_C
JE-3757,2019-06-03,2163,41808.41,3,2,2019-06-01 – 2020-05-28,0,0,2163_D
JE-3757,2019-06-03,3198,-41808.41,3,2,2019-06-01 – 2020-05-28,0,0,3198_C
JE-3757,2019-06-03,2177,10003.45,3,2,2019-06-01 – 2020-05-28,0,0,2177_D
JE-3757,2019-06-03,2214,-10003.45,3,2,2019-06-01 – 2020-05-28,0,0,2214_C
JE-3758,2018-05-07,2174,38373.94,5,7,2018-05-01 – 2019-04-28,0,0,2174_D
JE-3758,2018-05-07,2212,-38373.94,5,7,2018-05-01 – 2019-04-28,0,0,2212_C
JE-3759,2018-04-17,3146,-11866.59,4,3,2018-04-01 – 2019-03-28,0,0,3146_C
JE-3759,2018-04-17,2117,30834.87,4,3,2018-04-01 – 2019-03-28,0,0,2117_D
JE-3759,2018-04-17,1177,11866.59,4,3,2018-04-01 – 2019-03-28,0,0,1177_D
JE-3759,2018-04-17,2253,-30834.87,4,3,2018-04-01 – 2019-03-28,0,0,2253_C
JE-3760,2019-03-13,2142,-47433.74,1,6,2019-03-01 – 2020-02-28,0,0,2142_C
JE-3760,2019-03-13,3115,47433.74,1,6,2019-03-01 – 2020-02-28,0,0,3115_D
JE-3761,2019-08-02,2291,-23919.48,1,9,2019-08-01 – 2020-07-28,0,0,2291_C
JE-3761,2019-08-02,2110,39805.27,1,9,2019-08-01 – 2020-07-28,0,0,2110_D
JE-3761,2019-08-02,3134,-39805.27,1,9,2019-08-01 – 2020-07-28,0,0,3134_C
JE-3761,2019-08-02,2252,-37744.21,1,9,2019-08-01 – 2020-07-28,0,0,2252_C
JE-3761,2019-08-02,1162,23919.48,1,9,2019-08-01 – 2020-07-28,0,0,1162_D
JE-3761,2019-08-02,3209,37744.21,1,9,2019-08-01 – 2020-07-28,0,0,3209_D
JE-3762,2018-10-28,2227,5441.72,5,1,2018-10-01 – 2019-09-28,0,0,2227_D
JE-3762,2018-10-28,2260,34260.71,5,1,2018-10-01 – 2019-09-28,0,0,2260_D
JE-3762,2018-10-28,1170,-5441.72,5,1,2018-10-01 – 2019-09-28,0,0,1170_C
JE-3762,2018-10-28,1175,-34260.71,5,1,2018-10-01 – 2019-09-28,0,0,1175_C
JE-3763,2019-12-25,2268,-40563.99,1,3,2019-12-01 – 2020-11-28,0,0,2268_C
JE-3763,2019-12-25,1110,22633.93,1,3,2019-12-01 – 2020-11-28,0,0,1110_D
JE-3763,2019-12-25,2169,-22633.93,1,3,2019-12-01 – 2020-11-28,0,0,2169_C
JE-3763,2019-12-25,2252,40563.99,1,3,2019-12-01 – 2020-11-28,0,0,2252_D
JE-3764,2019-12-06,3143,25667.82,7,5,2019-12-01 – 2020-11-28,0,0,3143_D
JE-3764,2019-12-06,1188,10758.44,7,5,2019-12-01 – 2020-11-28,0,0,1188_D
JE-3764,2019-12-06,2203,-25667.82,7,5,2019-12-01 – 2020-11-28,0,0,2203_C
JE-3764,2019-12-06,2236,-10758.44,7,5,2019-12-01 – 2020-11-28,0,0,2236_C
JE-3765,2019-11-11,2232,37618.9,4,4,2019-11-01 – 2020-10-28,0,0,2232_D
JE-3765,2019-11-11,2142,-13749.29,4,4,2019-11-01 – 2020-10-28,0,0,2142_C
JE-3765,2019-11-11,2125,13749.29,4,4,2019-11-01 – 2020-10-28,0,0,2125_D
JE-3765,2019-11-11,1149,-37618.9,4,4,2019-11-01 – 2020-10-28,0,0,1149_C
JE-3766,2018-08-24,2142,-43058.05,1,5,2018-08-01 – 2019-07-28,0,0,2142_C
JE-3766,2018-08-24,1135,-38521.44,1,5,2018-08-01 – 2019-07-28,0,0,1135_C
JE-3766,2018-08-24,2268,38521.44,1,5,2018-08-01 – 2019-07-28,0,0,2268_D
JE-3766,2018-08-24,3134,43058.05,1,5,2018-08-01 – 2019-07-28,0,0,3134_D
JE-3767,2018-02-03,3176,-17680.39,2,6,2018-02-01 – 2019-01-28,0,0,3176_C
JE-3767,2018-02-03,2257,17680.39,2,6,2018-02-01 – 2019-01-28,0,0,2257_D
JE-3768,2018-06-06,2226,30003.97,4,7,2018-06-01 – 2019-05-28,0,0,2226_D
JE-3768,2018-06-06,3224,-30003.97,4,7,2018-06-01 – 2019-05-28,0,0,3224_C
JE-3769,2018-08-27,2254,-12824.04,6,4,2018-08-01 – 2019-07-28,0,0,2254_C
JE-3769,2018-08-27,2251,44562.85,6,4,2018-08-01 – 2019-07-28,0,0,2251_D
JE-3769,2018-08-27,3225,-44562.85,6,4,2018-08-01 – 2019-07-28,0,0,3225_C
JE-3769,2018-08-27,2271,12824.04,6,4,2018-08-01 – 2019-07-28,0,0,2271_D
JE-3769,2018-08-27,2269,32368.06,6,4,2018-08-01 – 2019-07-28,0,0,2269_D
JE-3769,2018-08-27,2186,-32368.06,6,4,2018-08-01 – 2019-07-28,0,0,2186_C
JE-3770,2018-11-25,3130,-13599.82,4,3,2018-11-01 – 2019-10-28,0,0,3130_C
JE-3770,2018-11-25,1134,25229.8,4,3,2018-11-01 – 2019-10-28,0,0,1134_D
JE-3770,2018-11-25,2110,34518.32,4,3,2018-11-01 – 2019-10-28,0,0,2110_D
JE-3770,2018-11-25,3223,-34518.32,4,3,2018-11-01 – 2019-10-28,0,0,3223_C
JE-3770,2018-11-25,2262,13599.82,4,3,2018-11-01 – 2019-10-28,0,0,2262_D
JE-3770,2018-11-25,1167,-25229.8,4,3,2018-11-01 – 2019-10-28,0,0,1167_C
JE-3771,2019-07-31,2137,-38347.89,6,7,2019-07-01 – 2020-06-28,0,0,2137_C
JE-3771,2019-07-31,2139,38347.89,6,7,2019-07-01 – 2020-06-28,0,0,2139_D
JE-3772,2018-09-13,1103,44768.99,4,7,2018-09-01 – 2019-08-28,0,0,1103_D
JE-3772,2018-09-13,2134,-28982.76,4,7,2018-09-01 – 2019-08-28,0,0,2134_C
JE-3772,2018-09-13,2265,-33803.58,4,7,2018-09-01 – 2019-08-28,0,0,2265_C
JE-3772,2018-09-13,1159,28982.76,4,7,2018-09-01 – 2019-08-28,0,0,1159_D
JE-3772,2018-09-13,1142,-44768.99,4,7,2018-09-01 – 2019-08-28,0,0,1142_C
JE-3772,2018-09-13,1117,33803.58,4,7,2018-09-01 – 2019-08-28,0,0,1117_D
JE-3773,2018-12-05,3171,35362.99,7,5,2018-12-01 – 2019-11-28,0,0,3171_D
JE-3773,2018-12-05,3203,-35362.99,7,5,2018-12-01 – 2019-11-28,0,0,3203_C
JE-3773,2018-12-05,1180,-8349.28,7,5,2018-12-01 – 2019-11-28,0,0,1180_C
JE-3773,2018-12-05,3196,8349.28,7,5,2018-12-01 – 2019-11-28,0,0,3196_D
JE-3774,2019-01-31,2228,16845.22,6,8,2019-01-01 – 2020-12-28,0,0,2228_D
JE-3774,2019-01-31,3180,-16845.22,6,8,2019-01-01 – 2020-12-28,0,0,3180_C
JE-3775,2018-11-23,2100,47796.98,1,3,2018-11-01 – 2019-10-28,0,0,2100_D
JE-3775,2018-11-23,3131,42224.46,1,3,2018-11-01 – 2019-10-28,0,0,3131_D
JE-3775,2018-11-23,2259,-42224.46,1,3,2018-11-01 – 2019-10-28,0,0,2259_C
JE-3775,2018-11-23,2127,-47796.98,1,3,2018-11-01 – 2019-10-28,0,0,2127_C
JE-3776,2018-07-23,2190,-36767.65,7,1,2018-07-01 – 2019-06-28,0,0,2190_C
JE-3776,2018-07-23,3205,-12666.93,7,1,2018-07-01 – 2019-06-28,0,0,3205_C
JE-3776,2018-07-23,3126,36767.65,7,1,2018-07-01 – 2019-06-28,0,0,3126_D
JE-3776,2018-07-23,2109,12666.93,7,1,2018-07-01 – 2019-06-28,0,0,2109_D
JE-3777,2019-08-06,1100,-43327.76,6,7,2019-08-01 – 2020-07-28,0,0,1100_C
JE-3777,2019-08-06,3137,43327.76,6,7,2019-08-01 – 2020-07-28,0,0,3137_D
JE-3778,2019-04-09,2277,18608.11,5,7,2019-04-01 – 2020-03-28,0,0,2277_D
JE-3778,2019-04-09,1140,-18608.11,5,7,2019-04-01 – 2020-03-28,0,0,1140_C
JE-3779,2018-09-15,2134,-10721.85,6,5,2018-09-01 – 2019-08-28,0,0,2134_C
JE-3779,2018-09-15,1140,42231.34,6,5,2018-09-01 – 2019-08-28,0,0,1140_D
JE-3779,2018-09-15,3149,-42231.34,6,5,2018-09-01 – 2019-08-28,0,0,3149_C
JE-3779,2018-09-15,1100,10721.85,6,5,2018-09-01 – 2019-08-28,0,0,1100_D
JE-3780,2019-06-08,2119,10325.03,3,2,2019-06-01 – 2020-05-28,0,0,2119_D
JE-3780,2019-06-08,2111,-10325.03,3,2,2019-06-01 – 2020-05-28,0,0,2111_C
JE-3781,2018-09-24,3208,38959.56,5,7,2018-09-01 – 2019-08-28,0,0,3208_D
JE-3781,2018-09-24,1169,17285.24,5,7,2018-09-01 – 2019-08-28,0,0,1169_D
JE-3781,2018-09-24,2198,-17285.24,5,7,2018-09-01 – 2019-08-28,0,0,2198_C
JE-3781,2018-09-24,1196,-38959.56,5,7,2018-09-01 – 2019-08-28,0,0,1196_C
JE-3782,2019-02-15,2149,9354.27,5,4,2019-02-01 – 2020-01-28,0,0,2149_D
JE-3782,2019-02-15,3226,-44530.0,5,4,2019-02-01 – 2020-01-28,0,0,3226_C
JE-3782,2019-02-15,1141,2183.97,5,4,2019-02-01 – 2020-01-28,0,0,1141_D
JE-3782,2019-02-15,2233,-2183.97,5,4,2019-02-01 – 2020-01-28,0,0,2233_C
JE-3782,2019-02-15,3168,44530.0,5,4,2019-02-01 – 2020-01-28,0,0,3168_D
JE-3782,2019-02-15,2150,-9354.27,5,4,2019-02-01 – 2020-01-28,0,0,2150_C
JE-3783,2019-12-24,1145,30836.72,6,1,2019-12-01 – 2020-11-28,0,0,1145_D
JE-3783,2019-12-24,2251,-30836.72,6,1,2019-12-01 – 2020-11-28,0,0,2251_C
JE-3784,2018-02-20,3216,-45902.36,3,1,2018-02-01 – 2019-01-28,0,0,3216_C
JE-3784,2018-02-20,3106,14183.09,3,1,2018-02-01 – 2019-01-28,0,0,3106_D
JE-3784,2018-02-20,1105,45902.36,3,1,2018-02-01 – 2019-01-28,0,0,1105_D
JE-3784,2018-02-20,3213,-14183.09,3,1,2018-02-01 – 2019-01-28,0,0,3213_C
JE-3785,2018-01-23,3191,7044.25,5,1,2018-01-01 – 2019-12-28,0,0,3191_D
JE-3785,2018-01-23,2142,-7044.25,5,1,2018-01-01 – 2019-12-28,0,0,2142_C
JE-3785,2018-01-23,1163,-33059.75,5,1,2018-01-01 – 2019-12-28,0,0,1163_C
JE-3785,2018-01-23,1128,33059.75,5,1,2018-01-01 – 2019-12-28,0,0,1128_D
JE-3786,2018-02-16,2246,32458.63,4,6,2018-02-01 – 2019-01-28,0,0,2246_D
JE-3786,2018-02-16,2257,-32458.63,4,6,2018-02-01 – 2019-01-28,0,0,2257_C
JE-3786,2018-02-16,3162,22976.02,4,6,2018-02-01 – 2019-01-28,0,0,3162_D
JE-3786,2018-02-16,3218,-22976.02,4,6,2018-02-01 – 2019-01-28,0,0,3218_C
JE-3787,2018-08-29,2191,-36856.2,1,9,2018-08-01 – 2019-07-28,0,0,2191_C
JE-3787,2018-08-29,3219,29617.42,1,9,2018-08-01 – 2019-07-28,0,0,3219_D
JE-3787,2018-08-29,1191,-29617.42,1,9,2018-08-01 – 2019-07-28,0,0,1191_C
JE-3787,2018-08-29,3137,-39561.52,1,9,2018-08-01 – 2019-07-28,0,0,3137_C
JE-3787,2018-08-29,2171,39561.52,1,9,2018-08-01 – 2019-07-28,0,0,2171_D
JE-3787,2018-08-29,3209,36856.2,1,9,2018-08-01 – 2019-07-28,0,0,3209_D
JE-3788,2019-01-22,1176,2662.52,4,6,2019-01-01 – 2020-12-28,0,0,1176_D
JE-3788,2019-01-22,3175,16785.34,4,6,2019-01-01 – 2020-12-28,0,0,3175_D
JE-3788,2019-01-22,2108,-2662.52,4,6,2019-01-01 – 2020-12-28,0,0,2108_C
JE-3788,2019-01-22,3166,-36855.94,4,6,2019-01-01 – 2020-12-28,0,0,3166_C
JE-3788,2019-01-22,1138,-16785.34,4,6,2019-01-01 – 2020-12-28,0,0,1138_C
JE-3788,2019-01-22,1186,36855.94,4,6,2019-01-01 – 2020-12-28,0,0,1186_D
JE-3789,2019-06-24,2205,22816.41,7,2,2019-06-01 – 2020-05-28,0,0,2205_D
JE-3789,2019-06-24,2236,-22816.41,7,2,2019-06-01 – 2020-05-28,0,0,2236_C
JE-3789,2019-06-24,2181,19950.04,7,2,2019-06-01 – 2020-05-28,0,0,2181_D
JE-3789,2019-06-24,2170,-19950.04,7,2,2019-06-01 – 2020-05-28,0,0,2170_C
JE-3790,2018-11-14,2233,36371.37,1,4,2018-11-01 – 2019-10-28,0,0,2233_D
JE-3790,2018-11-14,2164,-36371.37,1,4,2018-11-01 – 2019-10-28,0,0,2164_C
JE-3790,2018-11-14,2160,-17137.11,1,4,2018-11-01 – 2019-10-28,0,0,2160_C
JE-3790,2018-11-14,2254,17137.11,1,4,2018-11-01 – 2019-10-28,0,0,2254_D
JE-3791,2018-08-29,3104,-49274.23,5,6,2018-08-01 – 2019-07-28,0,0,3104_C
JE-3791,2018-08-29,1178,-12209.02,5,6,2018-08-01 – 2019-07-28,0,0,1178_C
JE-3791,2018-08-29,3189,47322.02,5,6,2018-08-01 – 2019-07-28,0,0,3189_D
JE-3791,2018-08-29,2282,12209.02,5,6,2018-08-01 – 2019-07-28,0,0,2282_D
JE-3791,2018-08-29,2260,49274.23,5,6,2018-08-01 – 2019-07-28,0,0,2260_D
JE-3791,2018-08-29,3166,-47322.02,5,6,2018-08-01 – 2019-07-28,0,0,3166_C
JE-3792,2018-04-23,2291,-3354.04,1,9,2018-04-01 – 2019-03-28,0,0,2291_C
JE-3792,2018-04-23,3190,3354.04,1,9,2018-04-01 – 2019-03-28,0,0,3190_D
JE-3793,2018-04-06,1110,14026.35,1,8,2018-04-01 – 2019-03-28,0,0,1110_D
JE-3793,2018-04-06,1136,-3995.02,1,8,2018-04-01 – 2019-03-28,0,0,1136_C
JE-3793,2018-04-06,2267,3995.02,1,8,2018-04-01 – 2019-03-28,0,0,2267_D
JE-3793,2018-04-06,2282,-14026.35,1,8,2018-04-01 – 2019-03-28,0,0,2282_C
JE-3793,2018-04-06,3107,-5573.69,1,8,2018-04-01 – 2019-03-28,0,0,3107_C
JE-3793,2018-04-06,3210,5573.69,1,8,2018-04-01 – 2019-03-28,0,0,3210_D
JE-3794,2019-10-02,3154,-33068.17,5,4,2019-10-01 – 2020-09-28,0,0,3154_C
JE-3794,2019-10-02,3138,-44899.53,5,4,2019-10-01 – 2020-09-28,0,0,3138_C
JE-3794,2019-10-02,2151,-33071.89,5,4,2019-10-01 – 2020-09-28,0,0,2151_C
JE-3794,2019-10-02,2298,33071.89,5,4,2019-10-01 – 2020-09-28,0,0,2298_D
JE-3794,2019-10-02,2195,33068.17,5,4,2019-10-01 – 2020-09-28,0,0,2195_D
JE-3794,2019-10-02,1164,44899.53,5,4,2019-10-01 – 2020-09-28,0,0,1164_D
JE-3795,2019-04-06,2180,42705.36,2,9,2019-04-01 – 2020-03-28,0,0,2180_D
JE-3795,2019-04-06,2201,-42705.36,2,9,2019-04-01 – 2020-03-28,0,0,2201_C
JE-3795,2019-04-06,3112,38037.82,2,9,2019-04-01 – 2020-03-28,0,0,3112_D
JE-3795,2019-04-06,2130,-38037.82,2,9,2019-04-01 – 2020-03-28,0,0,2130_C
JE-3796,2019-02-14,1116,18559.9,3,3,2019-02-01 – 2020-01-28,0,0,1116_D
JE-3796,2019-02-14,2214,-18559.9,3,3,2019-02-01 – 2020-01-28,0,0,2214_C
JE-3797,2018-01-22,2107,7374.77,3,8,2018-01-01 – 2019-12-28,0,0,2107_D
JE-3797,2018-01-22,2215,-7374.77,3,8,2018-01-01 – 2019-12-28,0,0,2215_C
JE-3798,2019-09-03,1167,-40586.34,3,2,2019-09-01 – 2020-08-28,0,0,1167_C
JE-3798,2019-09-03,2268,23979.15,3,2,2019-09-01 – 2020-08-28,0,0,2268_D
JE-3798,2019-09-03,1132,-23979.15,3,2,2019-09-01 – 2020-08-28,0,0,1132_C
JE-3798,2019-09-03,1135,40586.34,3,2,2019-09-01 – 2020-08-28,0,0,1135_D
JE-3799,2019-08-21,3199,-45706.64,7,1,2019-08-01 – 2020-07-28,0,0,3199_C
JE-3799,2019-08-21,2204,45706.64,7,1,2019-08-01 – 2020-07-28,0,0,2204_D
JE-3799,2019-08-21,2122,1674.74,7,1,2019-08-01 – 2020-07-28,0,0,2122_D
JE-3799,2019-08-21,2216,-1674.74,7,1,2019-08-01 – 2020-07-28,0,0,2216_C
JE-3800,2018-07-26,1166,-40483.97,4,6,2018-07-01 – 2019-06-28,0,0,1166_C
JE-3800,2018-07-26,1120,49317.58,4,6,2018-07-01 – 2019-06-28,0,0,1120_D
JE-3800,2018-07-26,3131,40483.97,4,6,2018-07-01 – 2019-06-28,0,0,3131_D
JE-3800,2018-07-26,1151,-49317.58,4,6,2018-07-01 – 2019-06-28,0,0,1151_C
JE-3801,2018-04-10,2201,-31815.94,6,8,2018-04-01 – 2019-03-28,0,0,2201_C
JE-3801,2018-04-10,2207,-41975.49,6,8,2018-04-01 – 2019-03-28,0,0,2207_C
JE-3801,2018-04-10,3143,-24176.77,6,8,2018-04-01 – 2019-03-28,0,0,3143_C
JE-3801,2018-04-10,3198,31815.94,6,8,2018-04-01 – 2019-03-28,0,0,3198_D
JE-3801,2018-04-10,2221,24176.77,6,8,2018-04-01 – 2019-03-28,0,0,2221_D
JE-3801,2018-04-10,3158,41975.49,6,8,2018-04-01 – 2019-03-28,0,0,3158_D
JE-3802,2019-06-24,2161,18575.59,2,6,2019-06-01 – 2020-05-28,0,0,2161_D
JE-3802,2019-06-24,1153,11545.17,2,6,2019-06-01 – 2020-05-28,0,0,1153_D
JE-3802,2019-06-24,1158,-11545.17,2,6,2019-06-01 – 2020-05-28,0,0,1158_C
JE-3802,2019-06-24,2266,-18575.59,2,6,2019-06-01 – 2020-05-28,0,0,2266_C
JE-3803,2019-07-23,2151,5108.93,3,6,2019-07-01 – 2020-06-28,0,0,2151_D
JE-3803,2019-07-23,2124,47208.96,3,6,2019-07-01 – 2020-06-28,0,0,2124_D
JE-3803,2019-07-23,2192,-5108.93,3,6,2019-07-01 – 2020-06-28,0,0,2192_C
JE-3803,2019-07-23,2255,42543.17,3,6,2019-07-01 – 2020-06-28,0,0,2255_D
JE-3803,2019-07-23,2105,-42543.17,3,6,2019-07-01 – 2020-06-28,0,0,2105_C
JE-3803,2019-07-23,3174,-47208.96,3,6,2019-07-01 – 2020-06-28,0,0,3174_C
JE-3804,2018-08-06,1190,-27193.87,4,7,2018-08-01 – 2019-07-28,0,0,1190_C
JE-3804,2018-08-06,2167,28857.2,4,7,2018-08-01 – 2019-07-28,0,0,2167_D
JE-3804,2018-08-06,2205,27193.87,4,7,2018-08-01 – 2019-07-28,0,0,2205_D
JE-3804,2018-08-06,1126,-28857.2,4,7,2018-08-01 – 2019-07-28,0,0,1126_C
JE-3805,2018-06-15,2288,-12816.09,6,9,2018-06-01 – 2019-05-28,0,0,2288_C
JE-3805,2018-06-15,2111,12816.09,6,9,2018-06-01 – 2019-05-28,0,0,2111_D
JE-3806,2018-03-15,3141,-25061.08,1,5,2018-03-01 – 2019-02-28,0,0,3141_C
JE-3806,2018-03-15,2255,25061.08,1,5,2018-03-01 – 2019-02-28,0,0,2255_D
JE-3806,2018-03-15,2243,39244.91,1,5,2018-03-01 – 2019-02-28,0,0,2243_D
JE-3806,2018-03-15,2290,-39244.91,1,5,2018-03-01 – 2019-02-28,0,0,2290_C
JE-3807,2018-01-10,2250,31729.14,6,2,2018-01-01 – 2019-12-28,0,0,2250_D
JE-3807,2018-01-10,1130,-1516.44,6,2,2018-01-01 – 2019-12-28,0,0,1130_C
JE-3807,2018-01-10,2201,-45996.17,6,2,2018-01-01 – 2019-12-28,0,0,2201_C
JE-3807,2018-01-10,1134,1516.44,6,2,2018-01-01 – 2019-12-28,0,0,1134_D
JE-3807,2018-01-10,3155,45996.17,6,2,2018-01-01 – 2019-12-28,0,0,3155_D
