JE_NO,EFF_DATE,ACCOUNT,AMOUNT,SOURCE,COMPANY,FY,Fabricated_JE,TYPE,ACCOUNT_DC
JE-4404,2018-01-26,2117,-18695.64,7,7,2018-01-01 – 2019-12-28,0,0,2117_C
JE-4405,2019-07-17,2246,8054.05,5,5,2019-07-01 – 2020-06-28,0,0,2246_D
JE-4405,2019-07-17,3115,-8054.05,5,5,2019-07-01 – 2020-06-28,0,0,3115_C
JE-4405,2019-07-17,1195,-43262.53,5,5,2019-07-01 – 2020-06-28,0,0,1195_C
JE-4405,2019-07-17,2192,-7563.04,5,5,2019-07-01 – 2020-06-28,0,0,2192_C
JE-4405,2019-07-17,2187,43262.53,5,5,2019-07-01 – 2020-06-28,0,0,2187_D
JE-4405,2019-07-17,3225,7563.04,5,5,2019-07-01 – 2020-06-28,0,0,3225_D
JE-4406,2019-05-08,2286,40274.41,3,2,2019-05-01 – 2020-04-28,0,0,2286_D
JE-4406,2019-05-08,2260,-40274.41,3,2,2019-05-01 – 2020-04-28,0,0,2260_C
JE-4407,2018-07-22,3177,40822.65,3,9,2018-07-01 – 2019-06-28,0,0,3177_D
JE-4407,2018-07-22,2239,-40822.65,3,9,2018-07-01 – 2019-06-28,0,0,2239_C
JE-4407,2018-07-22,1188,-31073.8,3,9,2018-07-01 – 2019-06-28,0,0,1188_C
JE-4407,2018-07-22,3183,31073.8,3,9,2018-07-01 – 2019-06-28,0,0,3183_D
JE-4408,2018-04-03,2127,36378.37,4,1,2018-04-01 – 2019-03-28,0,0,2127_D
JE-4408,2018-04-03,2245,46730.78,4,1,2018-04-01 – 2019-03-28,0,0,2245_D
JE-4408,2018-04-03,3155,-46730.78,4,1,2018-04-01 – 2019-03-28,0,0,3155_C
JE-4408,2018-04-03,1170,-36378.37,4,1,2018-04-01 – 2019-03-28,0,0,1170_C
JE-4408,2018-04-03,1105,34889.41,4,1,2018-04-01 – 2019-03-28,0,0,1105_D
JE-4408,2018-04-03,2230,-34889.41,4,1,2018-04-01 – 2019-03-28,0,0,2230_C
JE-4409,2018-02-08,3173,8752.28,1,9,2018-02-01 – 2019-01-28,0,0,3173_D
JE-4409,2018-02-08,3142,46232.47,1,9,2018-02-01 – 2019-01-28,0,0,3142_D
JE-4409,2018-02-08,1173,-8752.28,1,9,2018-02-01 – 2019-01-28,0,0,1173_C
JE-4409,2018-02-08,2175,22163.19,1,9,2018-02-01 – 2019-01-28,0,0,2175_D
JE-4409,2018-02-08,2159,-46232.47,1,9,2018-02-01 – 2019-01-28,0,0,2159_C
JE-4409,2018-02-08,2282,-22163.19,1,9,2018-02-01 – 2019-01-28,0,0,2282_C
JE-4410,2019-03-16,2277,-33031.06,3,8,2019-03-01 – 2020-02-28,0,0,2277_C
JE-4410,2019-03-16,2107,-20513.65,3,8,2019-03-01 – 2020-02-28,0,0,2107_C
JE-4410,2019-03-16,3175,20513.65,3,8,2019-03-01 – 2020-02-28,0,0,3175_D
JE-4410,2019-03-16,3142,33031.06,3,8,2019-03-01 – 2020-02-28,0,0,3142_D
JE-4411,2018-10-28,2146,-45830.22,3,8,2018-10-01 – 2019-09-28,0,0,2146_C
JE-4411,2018-10-28,3121,45830.22,3,8,2018-10-01 – 2019-09-28,0,0,3121_D
JE-4411,2018-10-28,2219,-45740.53,3,8,2018-10-01 – 2019-09-28,0,0,2219_C
JE-4411,2018-10-28,2199,45740.53,3,8,2018-10-01 – 2019-09-28,0,0,2199_D
JE-4412,2018-03-03,1121,1477.32,3,2,2018-03-01 – 2019-02-28,0,0,1121_D
JE-4412,2018-03-03,2244,19395.37,3,2,2018-03-01 – 2019-02-28,0,0,2244_D
JE-4412,2018-03-03,1193,-19395.37,3,2,2018-03-01 – 2019-02-28,0,0,1193_C
JE-4412,2018-03-03,1139,-1477.32,3,2,2018-03-01 – 2019-02-28,0,0,1139_C
JE-4413,2019-10-25,3190,-46438.48,6,5,2019-10-01 – 2020-09-28,0,0,3190_C
JE-4413,2019-10-25,1179,46438.48,6,5,2019-10-01 – 2020-09-28,0,0,1179_D
JE-4414,2018-03-03,1129,-6285.7,7,5,2018-03-01 – 2019-02-28,0,0,1129_C
JE-4414,2018-03-03,3153,-44171.37,7,5,2018-03-01 – 2019-02-28,0,0,3153_C
JE-4414,2018-03-03,3128,6285.7,7,5,2018-03-01 – 2019-02-28,0,0,3128_D
JE-4414,2018-03-03,3115,44171.37,7,5,2018-03-01 – 2019-02-28,0,0,3115_D
JE-4415,2019-12-16,3174,46891.11,2,9,2019-12-01 – 2020-11-28,0,0,3174_D
JE-4415,2019-12-16,1174,-46891.11,2,9,2019-12-01 – 2020-11-28,0,0,1174_C
JE-4416,2019-08-23,2133,37872.93,7,9,2019-08-01 – 2020-07-28,0,0,2133_D
JE-4416,2019-08-23,3184,2137.44,7,9,2019-08-01 – 2020-07-28,0,0,3184_D
JE-4416,2019-08-23,2113,-37872.93,7,9,2019-08-01 – 2020-07-28,0,0,2113_C
JE-4416,2019-08-23,3163,-2137.44,7,9,2019-08-01 – 2020-07-28,0,0,3163_C
JE-4416,2019-08-23,3214,-45655.14,7,9,2019-08-01 – 2020-07-28,0,0,3214_C
JE-4416,2019-08-23,2134,45655.14,7,9,2019-08-01 – 2020-07-28,0,0,2134_D
JE-4417,2019-05-05,2280,33554.92,4,7,2019-05-01 – 2020-04-28,0,0,2280_D
JE-4417,2019-05-05,2255,-33554.92,4,7,2019-05-01 – 2020-04-28,0,0,2255_C
JE-4417,2019-05-05,2186,42154.6,4,7,2019-05-01 – 2020-04-28,0,0,2186_D
JE-4417,2019-05-05,2151,-15672.28,4,7,2019-05-01 – 2020-04-28,0,0,2151_C
JE-4417,2019-05-05,2295,-42154.6,4,7,2019-05-01 – 2020-04-28,0,0,2295_C
JE-4417,2019-05-05,2130,15672.28,4,7,2019-05-01 – 2020-04-28,0,0,2130_D
JE-4418,2018-08-16,3114,44571.54,3,8,2018-08-01 – 2019-07-28,0,0,3114_D
JE-4418,2018-08-16,3105,27028.07,3,8,2018-08-01 – 2019-07-28,0,0,3105_D
JE-4418,2018-08-16,3194,-27028.07,3,8,2018-08-01 – 2019-07-28,0,0,3194_C
JE-4418,2018-08-16,2161,37418.94,3,8,2018-08-01 – 2019-07-28,0,0,2161_D
JE-4418,2018-08-16,1135,-37418.94,3,8,2018-08-01 – 2019-07-28,0,0,1135_C
JE-4418,2018-08-16,2270,-44571.54,3,8,2018-08-01 – 2019-07-28,0,0,2270_C
JE-4419,2019-10-14,1187,13026.05,6,2,2019-10-01 – 2020-09-28,0,0,1187_D
JE-4419,2019-10-14,3183,-13026.05,6,2,2019-10-01 – 2020-09-28,0,0,3183_C
JE-4420,2019-04-08,2101,-48213.51,6,8,2019-04-01 – 2020-03-28,0,0,2101_C
JE-4420,2019-04-08,3168,-13115.65,6,8,2019-04-01 – 2020-03-28,0,0,3168_C
JE-4420,2019-04-08,2173,13115.65,6,8,2019-04-01 – 2020-03-28,0,0,2173_D
JE-4420,2019-04-08,2285,48213.51,6,8,2019-04-01 – 2020-03-28,0,0,2285_D
JE-4421,2018-12-13,3138,20578.46,4,7,2018-12-01 – 2019-11-28,0,0,3138_D
JE-4421,2018-12-13,1191,-7883.96,4,7,2018-12-01 – 2019-11-28,0,0,1191_C
JE-4421,2018-12-13,1130,7883.96,4,7,2018-12-01 – 2019-11-28,0,0,1130_D
JE-4421,2018-12-13,3199,-20578.46,4,7,2018-12-01 – 2019-11-28,0,0,3199_C
JE-4421,2018-12-13,2172,31049.45,4,7,2018-12-01 – 2019-11-28,0,0,2172_D
JE-4421,2018-12-13,3115,-31049.45,4,7,2018-12-01 – 2019-11-28,0,0,3115_C
JE-4422,2019-05-12,2120,38563.12,5,9,2019-05-01 – 2020-04-28,0,0,2120_D
JE-4422,2019-05-12,3154,-38563.12,5,9,2019-05-01 – 2020-04-28,0,0,3154_C
JE-4422,2019-05-12,2246,-45668.42,5,9,2019-05-01 – 2020-04-28,0,0,2246_C
JE-4422,2019-05-12,1100,45668.42,5,9,2019-05-01 – 2020-04-28,0,0,1100_D
JE-4423,2018-03-21,2110,-5287.46,2,9,2018-03-01 – 2019-02-28,0,0,2110_C
JE-4423,2018-03-21,3111,3137.54,2,9,2018-03-01 – 2019-02-28,0,0,3111_D
JE-4423,2018-03-21,2231,5287.46,2,9,2018-03-01 – 2019-02-28,0,0,2231_D
JE-4423,2018-03-21,3106,-3137.54,2,9,2018-03-01 – 2019-02-28,0,0,3106_C
JE-4424,2019-04-04,3177,7259.19,6,9,2019-04-01 – 2020-03-28,0,0,3177_D
JE-4424,2019-04-04,3216,-7259.19,6,9,2019-04-01 – 2020-03-28,0,0,3216_C
JE-4425,2019-02-22,3139,-13719.61,2,2,2019-02-01 – 2020-01-28,0,0,3139_C
JE-4425,2019-02-22,1113,13968.86,2,2,2019-02-01 – 2020-01-28,0,0,1113_D
JE-4425,2019-02-22,1131,13719.61,2,2,2019-02-01 – 2020-01-28,0,0,1131_D
JE-4425,2019-02-22,2252,-13968.86,2,2,2019-02-01 – 2020-01-28,0,0,2252_C
JE-4426,2019-07-27,3118,16741.27,4,6,2019-07-01 – 2020-06-28,0,0,3118_D
JE-4426,2019-07-27,2288,-39597.64,4,6,2019-07-01 – 2020-06-28,0,0,2288_C
JE-4426,2019-07-27,1179,39597.64,4,6,2019-07-01 – 2020-06-28,0,0,1179_D
JE-4426,2019-07-27,3225,-16741.27,4,6,2019-07-01 – 2020-06-28,0,0,3225_C
JE-4427,2018-06-06,2161,-45007.8,2,5,2018-06-01 – 2019-05-28,0,0,2161_C
JE-4427,2018-06-06,3138,4115.82,2,5,2018-06-01 – 2019-05-28,0,0,3138_D
JE-4427,2018-06-06,2141,-11295.3,2,5,2018-06-01 – 2019-05-28,0,0,2141_C
JE-4427,2018-06-06,3157,-4115.82,2,5,2018-06-01 – 2019-05-28,0,0,3157_C
JE-4427,2018-06-06,3220,45007.8,2,5,2018-06-01 – 2019-05-28,0,0,3220_D
JE-4427,2018-06-06,1167,11295.3,2,5,2018-06-01 – 2019-05-28,0,0,1167_D
JE-4428,2018-07-30,3117,17241.2,4,7,2018-07-01 – 2019-06-28,0,0,3117_D
JE-4428,2018-07-30,2163,-21059.38,4,7,2018-07-01 – 2019-06-28,0,0,2163_C
JE-4428,2018-07-30,3162,12539.39,4,7,2018-07-01 – 2019-06-28,0,0,3162_D
JE-4428,2018-07-30,3156,-12539.39,4,7,2018-07-01 – 2019-06-28,0,0,3156_C
JE-4428,2018-07-30,1179,-17241.2,4,7,2018-07-01 – 2019-06-28,0,0,1179_C
JE-4428,2018-07-30,2228,21059.38,4,7,2018-07-01 – 2019-06-28,0,0,2228_D
JE-4429,2018-06-10,3204,-26301.27,5,1,2018-06-01 – 2019-05-28,0,0,3204_C
JE-4429,2018-06-10,2164,26301.27,5,1,2018-06-01 – 2019-05-28,0,0,2164_D
JE-4430,2019-05-02,2158,25266.29,4,4,2019-05-01 – 2020-04-28,0,0,2158_D
JE-4430,2019-05-02,3122,14588.88,4,4,2019-05-01 – 2020-04-28,0,0,3122_D
JE-4430,2019-05-02,3225,-25266.29,4,4,2019-05-01 – 2020-04-28,0,0,3225_C
JE-4430,2019-05-02,2221,43698.43,4,4,2019-05-01 – 2020-04-28,0,0,2221_D
JE-4430,2019-05-02,3117,-14588.88,4,4,2019-05-01 – 2020-04-28,0,0,3117_C
JE-4430,2019-05-02,2203,-43698.43,4,4,2019-05-01 – 2020-04-28,0,0,2203_C
JE-4431,2019-02-13,3227,-47856.68,4,5,2019-02-01 – 2020-01-28,0,0,3227_C
JE-4431,2019-02-13,3112,47856.68,4,5,2019-02-01 – 2020-01-28,0,0,3112_D
JE-4431,2019-02-13,2175,-49493.28,4,5,2019-02-01 – 2020-01-28,0,0,2175_C
JE-4431,2019-02-13,2280,3846.17,4,5,2019-02-01 – 2020-01-28,0,0,2280_D
JE-4431,2019-02-13,3114,49493.28,4,5,2019-02-01 – 2020-01-28,0,0,3114_D
JE-4431,2019-02-13,1149,-3846.17,4,5,2019-02-01 – 2020-01-28,0,0,1149_C
JE-4432,2019-09-11,2214,-28583.44,5,4,2019-09-01 – 2020-08-28,0,0,2214_C
JE-4432,2019-09-11,3188,28583.44,5,4,2019-09-01 – 2020-08-28,0,0,3188_D
JE-4432,2019-09-11,1156,-20017.15,5,4,2019-09-01 – 2020-08-28,0,0,1156_C
JE-4432,2019-09-11,2110,20017.15,5,4,2019-09-01 – 2020-08-28,0,0,2110_D
JE-4433,2018-09-25,3184,1994.84,4,9,2018-09-01 – 2019-08-28,0,0,3184_D
JE-4433,2018-09-25,2145,-1994.84,4,9,2018-09-01 – 2019-08-28,0,0,2145_C
JE-4433,2018-09-25,1125,-17867.78,4,9,2018-09-01 – 2019-08-28,0,0,1125_C
JE-4433,2018-09-25,3146,17867.78,4,9,2018-09-01 – 2019-08-28,0,0,3146_D
JE-4433,2018-09-25,1105,-9199.19,4,9,2018-09-01 – 2019-08-28,0,0,1105_C
JE-4433,2018-09-25,1178,9199.19,4,9,2018-09-01 – 2019-08-28,0,0,1178_D
JE-4434,2019-08-17,2148,24354.08,5,9,2019-08-01 – 2020-07-28,0,0,2148_D
JE-4434,2019-08-17,2209,46769.01,5,9,2019-08-01 – 2020-07-28,0,0,2209_D
JE-4434,2019-08-17,3125,-46769.01,5,9,2019-08-01 – 2020-07-28,0,0,3125_C
JE-4434,2019-08-17,1111,-21513.97,5,9,2019-08-01 – 2020-07-28,0,0,1111_C
JE-4434,2019-08-17,2164,-24354.08,5,9,2019-08-01 – 2020-07-28,0,0,2164_C
JE-4434,2019-08-17,3157,21513.97,5,9,2019-08-01 – 2020-07-28,0,0,3157_D
JE-4435,2018-04-07,1119,-45115.67,2,5,2018-04-01 – 2019-03-28,0,0,1119_C
JE-4435,2018-04-07,2208,45115.67,2,5,2018-04-01 – 2019-03-28,0,0,2208_D
JE-4436,2018-01-30,3108,48440.15,6,6,2018-01-01 – 2019-12-28,0,0,3108_D
JE-4436,2018-01-30,2265,-48440.15,6,6,2018-01-01 – 2019-12-28,0,0,2265_C
JE-4437,2018-11-29,3213,47883.76,1,1,2018-11-01 – 2019-10-28,0,0,3213_D
JE-4437,2018-11-29,2166,-47883.76,1,1,2018-11-01 – 2019-10-28,0,0,2166_C
JE-4437,2018-11-29,1109,-48738.39,1,1,2018-11-01 – 2019-10-28,0,0,1109_C
JE-4437,2018-11-29,2298,35554.73,1,1,2018-11-01 – 2019-10-28,0,0,2298_D
JE-4437,2018-11-29,2198,-35554.73,1,1,2018-11-01 – 2019-10-28,0,0,2198_C
JE-4437,2018-11-29,3147,48738.39,1,1,2018-11-01 – 2019-10-28,0,0,3147_D
JE-4438,2019-02-11,3143,-11073.32,5,5,2019-02-01 – 2020-01-28,0,0,3143_C
JE-4438,2019-02-11,1155,27189.39,5,5,2019-02-01 – 2020-01-28,0,0,1155_D
JE-4438,2019-02-11,1128,11073.32,5,5,2019-02-01 – 2020-01-28,0,0,1128_D
JE-4438,2019-02-11,2227,-27189.39,5,5,2019-02-01 – 2020-01-28,0,0,2227_C
JE-4438,2019-02-11,2126,-4311.87,5,5,2019-02-01 – 2020-01-28,0,0,2126_C
JE-4438,2019-02-11,2284,4311.87,5,5,2019-02-01 – 2020-01-28,0,0,2284_D
JE-4439,2019-08-04,2186,-29168.57,6,6,2019-08-01 – 2020-07-28,0,0,2186_C
JE-4439,2019-08-04,2230,29168.57,6,6,2019-08-01 – 2020-07-28,0,0,2230_D
JE-4439,2019-08-04,2174,-32121.48,6,6,2019-08-01 – 2020-07-28,0,0,2174_C
JE-4439,2019-08-04,2127,32121.48,6,6,2019-08-01 – 2020-07-28,0,0,2127_D
JE-4439,2019-08-04,2297,-46032.58,6,6,2019-08-01 – 2020-07-28,0,0,2297_C
JE-4439,2019-08-04,2151,46032.58,6,6,2019-08-01 – 2020-07-28,0,0,2151_D
JE-4440,2019-02-22,2170,-49418.61,3,8,2019-02-01 – 2020-01-28,0,0,2170_C
JE-4440,2019-02-22,3138,16642.54,3,8,2019-02-01 – 2020-01-28,0,0,3138_D
JE-4440,2019-02-22,2135,49418.61,3,8,2019-02-01 – 2020-01-28,0,0,2135_D
JE-4440,2019-02-22,2200,-16642.54,3,8,2019-02-01 – 2020-01-28,0,0,2200_C
JE-4440,2019-02-22,2276,-27809.83,3,8,2019-02-01 – 2020-01-28,0,0,2276_C
JE-4440,2019-02-22,3121,27809.83,3,8,2019-02-01 – 2020-01-28,0,0,3121_D
JE-4441,2019-05-05,2144,44861.43,3,7,2019-05-01 – 2020-04-28,0,0,2144_D
JE-4441,2019-05-05,2193,-44861.43,3,7,2019-05-01 – 2020-04-28,0,0,2193_C
JE-4441,2019-05-05,2138,-47713.51,3,7,2019-05-01 – 2020-04-28,0,0,2138_C
JE-4441,2019-05-05,2119,47713.51,3,7,2019-05-01 – 2020-04-28,0,0,2119_D
JE-4442,2018-10-31,3176,-1479.15,1,1,2018-10-01 – 2019-09-28,0,0,3176_C
JE-4442,2018-10-31,2188,47341.13,1,1,2018-10-01 – 2019-09-28,0,0,2188_D
JE-4442,2018-10-31,1192,-47341.13,1,1,2018-10-01 – 2019-09-28,0,0,1192_C
JE-4442,2018-10-31,1186,1479.15,1,1,2018-10-01 – 2019-09-28,0,0,1186_D
JE-4443,2018-06-26,3153,28222.57,1,5,2018-06-01 – 2019-05-28,0,0,3153_D
JE-4443,2018-06-26,3113,33182.2,1,5,2018-06-01 – 2019-05-28,0,0,3113_D
JE-4443,2018-06-26,2280,-33182.2,1,5,2018-06-01 – 2019-05-28,0,0,2280_C
JE-4443,2018-06-26,3137,-28222.57,1,5,2018-06-01 – 2019-05-28,0,0,3137_C
JE-4444,2018-03-21,1169,-19401.64,6,3,2018-03-01 – 2019-02-28,0,0,1169_C
JE-4444,2018-03-21,2124,30592.14,6,3,2018-03-01 – 2019-02-28,0,0,2124_D
JE-4444,2018-03-21,1191,23609.91,6,3,2018-03-01 – 2019-02-28,0,0,1191_D
JE-4444,2018-03-21,2278,-23609.91,6,3,2018-03-01 – 2019-02-28,0,0,2278_C
JE-4444,2018-03-21,2102,19401.64,6,3,2018-03-01 – 2019-02-28,0,0,2102_D
JE-4444,2018-03-21,2253,-30592.14,6,3,2018-03-01 – 2019-02-28,0,0,2253_C
JE-4445,2019-01-05,2176,28029.24,5,4,2019-01-01 – 2020-12-28,0,0,2176_D
JE-4445,2019-01-05,2223,-28029.24,5,4,2019-01-01 – 2020-12-28,0,0,2223_C
JE-4445,2019-01-05,2135,-47542.15,5,4,2019-01-01 – 2020-12-28,0,0,2135_C
JE-4445,2019-01-05,2168,42899.06,5,4,2019-01-01 – 2020-12-28,0,0,2168_D
JE-4445,2019-01-05,3171,47542.15,5,4,2019-01-01 – 2020-12-28,0,0,3171_D
JE-4445,2019-01-05,1112,-42899.06,5,4,2019-01-01 – 2020-12-28,0,0,1112_C
JE-4446,2018-09-12,1160,34387.55,7,5,2018-09-01 – 2019-08-28,0,0,1160_D
JE-4446,2018-09-12,3130,-34387.55,7,5,2018-09-01 – 2019-08-28,0,0,3130_C
JE-4447,2018-04-17,2130,1461.0,7,7,2018-04-01 – 2019-03-28,0,0,2130_D
JE-4447,2018-04-17,2297,18144.52,7,7,2018-04-01 – 2019-03-28,0,0,2297_D
JE-4447,2018-04-17,1123,-18144.52,7,7,2018-04-01 – 2019-03-28,0,0,1123_C
JE-4447,2018-04-17,2276,-1461.0,7,7,2018-04-01 – 2019-03-28,0,0,2276_C
JE-4448,2019-05-21,3121,11747.58,7,5,2019-05-01 – 2020-04-28,0,0,3121_D
JE-4448,2019-05-21,3148,-46345.79,7,5,2019-05-01 – 2020-04-28,0,0,3148_C
JE-4448,2019-05-21,1146,-11747.58,7,5,2019-05-01 – 2020-04-28,0,0,1146_C
JE-4448,2019-05-21,2102,46345.79,7,5,2019-05-01 – 2020-04-28,0,0,2102_D
JE-4449,2019-06-13,3136,30326.2,4,8,2019-06-01 – 2020-05-28,0,0,3136_D
JE-4449,2019-06-13,1157,-30326.2,4,8,2019-06-01 – 2020-05-28,0,0,1157_C
JE-4449,2019-06-13,3120,-25944.54,4,8,2019-06-01 – 2020-05-28,0,0,3120_C
JE-4449,2019-06-13,1145,22918.08,4,8,2019-06-01 – 2020-05-28,0,0,1145_D
JE-4449,2019-06-13,2173,-22918.08,4,8,2019-06-01 – 2020-05-28,0,0,2173_C
JE-4449,2019-06-13,3167,25944.54,4,8,2019-06-01 – 2020-05-28,0,0,3167_D
JE-4450,2018-09-15,1156,15769.57,2,3,2018-09-01 – 2019-08-28,0,0,1156_D
JE-4450,2018-09-15,2151,-15769.57,2,3,2018-09-01 – 2019-08-28,0,0,2151_C
JE-4451,2018-07-13,2275,-37707.25,6,3,2018-07-01 – 2019-06-28,0,0,2275_C
JE-4451,2018-07-13,3140,37707.25,6,3,2018-07-01 – 2019-06-28,0,0,3140_D
JE-4452,2019-08-06,3144,18781.21,2,1,2019-08-01 – 2020-07-28,0,0,3144_D
JE-4452,2019-08-06,3214,-18781.21,2,1,2019-08-01 – 2020-07-28,0,0,3214_C
JE-4453,2018-10-06,1106,35715.41,2,4,2018-10-01 – 2019-09-28,0,0,1106_D
JE-4453,2018-10-06,2100,-35715.41,2,4,2018-10-01 – 2019-09-28,0,0,2100_C
JE-4454,2019-03-18,2116,7958.84,2,3,2019-03-01 – 2020-02-28,0,0,2116_D
JE-4454,2019-03-18,1114,23450.44,2,3,2019-03-01 – 2020-02-28,0,0,1114_D
JE-4454,2019-03-18,1114,-7958.84,2,3,2019-03-01 – 2020-02-28,0,0,1114_C
JE-4454,2019-03-18,3159,46645.69,2,3,2019-03-01 – 2020-02-28,0,0,3159_D
JE-4454,2019-03-18,2228,-46645.69,2,3,2019-03-01 – 2020-02-28,0,0,2228_C
JE-4454,2019-03-18,3102,-23450.44,2,3,2019-03-01 – 2020-02-28,0,0,3102_C
JE-4455,2019-05-04,3223,-5878.85,3,1,2019-05-01 – 2020-04-28,0,0,3223_C
JE-4455,2019-05-04,2218,10630.79,3,1,2019-05-01 – 2020-04-28,0,0,2218_D
JE-4455,2019-05-04,1195,5878.85,3,1,2019-05-01 – 2020-04-28,0,0,1195_D
JE-4455,2019-05-04,2117,12686.64,3,1,2019-05-01 – 2020-04-28,0,0,2117_D
JE-4455,2019-05-04,2269,-12686.64,3,1,2019-05-01 – 2020-04-28,0,0,2269_C
JE-4455,2019-05-04,2280,-10630.79,3,1,2019-05-01 – 2020-04-28,0,0,2280_C
JE-4456,2019-08-07,1149,-37140.7,5,1,2019-08-01 – 2020-07-28,0,0,1149_C
JE-4456,2019-08-07,2183,37140.7,5,1,2019-08-01 – 2020-07-28,0,0,2183_D
JE-4457,2018-06-16,2175,-41347.38,1,8,2018-06-01 – 2019-05-28,0,0,2175_C
JE-4457,2018-06-16,1100,41347.38,1,8,2018-06-01 – 2019-05-28,0,0,1100_D
JE-4458,2018-11-19,3221,-33759.87,1,3,2018-11-01 – 2019-10-28,0,0,3221_C
JE-4458,2018-11-19,2227,33759.87,1,3,2018-11-01 – 2019-10-28,0,0,2227_D
JE-4459,2019-10-08,1155,17052.05,4,5,2019-10-01 – 2020-09-28,0,0,1155_D
JE-4459,2019-10-08,3120,26856.85,4,5,2019-10-01 – 2020-09-28,0,0,3120_D
JE-4459,2019-10-08,2100,-26856.85,4,5,2019-10-01 – 2020-09-28,0,0,2100_C
JE-4459,2019-10-08,1124,-17052.05,4,5,2019-10-01 – 2020-09-28,0,0,1124_C
JE-4460,2018-05-02,3180,47093.44,6,1,2018-05-01 – 2019-04-28,0,0,3180_D
JE-4460,2018-05-02,3189,-25946.81,6,1,2018-05-01 – 2019-04-28,0,0,3189_C
JE-4460,2018-05-02,2182,-47093.44,6,1,2018-05-01 – 2019-04-28,0,0,2182_C
JE-4460,2018-05-02,2135,25946.81,6,1,2018-05-01 – 2019-04-28,0,0,2135_D
JE-4461,2018-03-23,2229,-47171.23,3,2,2018-03-01 – 2019-02-28,0,0,2229_C
JE-4461,2018-03-23,2188,47171.23,3,2,2018-03-01 – 2019-02-28,0,0,2188_D
JE-4462,2018-04-12,2127,-10598.29,5,4,2018-04-01 – 2019-03-28,0,0,2127_C
JE-4462,2018-04-12,2271,10598.29,5,4,2018-04-01 – 2019-03-28,0,0,2271_D
JE-4463,2018-12-19,2228,7471.15,5,3,2018-12-01 – 2019-11-28,0,0,2228_D
JE-4463,2018-12-19,2196,-38124.71,5,3,2018-12-01 – 2019-11-28,0,0,2196_C
JE-4463,2018-12-19,2143,38124.71,5,3,2018-12-01 – 2019-11-28,0,0,2143_D
JE-4463,2018-12-19,2246,-7471.15,5,3,2018-12-01 – 2019-11-28,0,0,2246_C
JE-4464,2018-07-23,3177,-41412.79,5,8,2018-07-01 – 2019-06-28,0,0,3177_C
JE-4464,2018-07-23,3191,5517.12,5,8,2018-07-01 – 2019-06-28,0,0,3191_D
JE-4464,2018-07-23,2289,-5517.12,5,8,2018-07-01 – 2019-06-28,0,0,2289_C
JE-4464,2018-07-23,3113,37984.66,5,8,2018-07-01 – 2019-06-28,0,0,3113_D
JE-4464,2018-07-23,1162,-37984.66,5,8,2018-07-01 – 2019-06-28,0,0,1162_C
JE-4464,2018-07-23,2247,41412.79,5,8,2018-07-01 – 2019-06-28,0,0,2247_D
JE-4465,2018-02-15,3165,-24623.91,1,6,2018-02-01 – 2019-01-28,0,0,3165_C
JE-4465,2018-02-15,2145,24623.91,1,6,2018-02-01 – 2019-01-28,0,0,2145_D
JE-4466,2019-01-29,3120,-5753.02,7,3,2019-01-01 – 2020-12-28,0,0,3120_C
JE-4466,2019-01-29,1106,5753.02,7,3,2019-01-01 – 2020-12-28,0,0,1106_D
JE-4466,2019-01-29,2149,34209.56,7,3,2019-01-01 – 2020-12-28,0,0,2149_D
JE-4466,2019-01-29,3177,-43819.31,7,3,2019-01-01 – 2020-12-28,0,0,3177_C
JE-4466,2019-01-29,2272,-34209.56,7,3,2019-01-01 – 2020-12-28,0,0,2272_C
JE-4466,2019-01-29,2216,43819.31,7,3,2019-01-01 – 2020-12-28,0,0,2216_D
JE-4467,2018-04-10,2186,-20760.91,4,9,2018-04-01 – 2019-03-28,0,0,2186_C
JE-4467,2018-04-10,2101,20760.91,4,9,2018-04-01 – 2019-03-28,0,0,2101_D
JE-4468,2019-09-10,2102,-32406.33,7,6,2019-09-01 – 2020-08-28,0,0,2102_C
JE-4468,2019-09-10,1171,32406.33,7,6,2019-09-01 – 2020-08-28,0,0,1171_D
JE-4469,2019-10-09,3162,-12397.96,2,9,2019-10-01 – 2020-09-28,0,0,3162_C
JE-4469,2019-10-09,3120,28533.39,2,9,2019-10-01 – 2020-09-28,0,0,3120_D
JE-4469,2019-10-09,1141,-28533.39,2,9,2019-10-01 – 2020-09-28,0,0,1141_C
JE-4469,2019-10-09,1104,12397.96,2,9,2019-10-01 – 2020-09-28,0,0,1104_D
JE-4470,2019-05-24,2294,30604.88,4,8,2019-05-01 – 2020-04-28,0,0,2294_D
JE-4470,2019-05-24,1151,-7893.56,4,8,2019-05-01 – 2020-04-28,0,0,1151_C
JE-4470,2019-05-24,3174,49262.78,4,8,2019-05-01 – 2020-04-28,0,0,3174_D
JE-4470,2019-05-24,2260,7893.56,4,8,2019-05-01 – 2020-04-28,0,0,2260_D
JE-4470,2019-05-24,3207,-49262.78,4,8,2019-05-01 – 2020-04-28,0,0,3207_C
JE-4470,2019-05-24,3171,-30604.88,4,8,2019-05-01 – 2020-04-28,0,0,3171_C
JE-4471,2019-03-18,2263,-25109.62,5,5,2019-03-01 – 2020-02-28,0,0,2263_C
JE-4471,2019-03-18,3203,17354.63,5,5,2019-03-01 – 2020-02-28,0,0,3203_D
